question,answer,source,security classification
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
80
 
 
192
 

[


]
, 
PLARF Weibo Account
, 8 March 2020, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,weibo,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/ttarticle/p/show?id=2309404480158038884773
 
193
 

[

], 
Military Documentary
 
[

], 18 January 2013
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,youtube,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/watch?v=W
-
4yXhDJ1OA",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"194
 

,

 
18 January 2013",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"195
 

18 January 2013",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"196
 

,

18 January 2013",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"197
 

,

 
18 January 2013",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"198
 


 







%DAÝ
], 
81",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn
, 31 December 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,http://tv,2024-03-11 Chinese Nuclear Command and Control.pdf,
,81,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/jq360/2020
-
12/31/content_9961256",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"199
 
See: Kevin McCauley, ""PLA Theater Joint Intelligence: Organization and Operations,"" China Brief, 31 March 2017",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://jamestown,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/program/pla
-
theater
-
joint
-
intelligence
-
organization
-
operations/
 
200
 
See photo, Martin Trolle Mikkelsen, Chinese SAM: J
-
14 Surveillance Radar at the China Aviation Museum, Flickr, Accessed November 
2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://web,2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20201214221640/https://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,flickr,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/photos/martintrolle/6011385923/in/album
-
72157627695491874/
; 
Also see ""PRC Ballistic Missile Early Warning System,"" NPIC, December 1979",2024-03-11 Chinese Nuclear Command and Control.pdf,
,Declassified May 2010,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"201
 




Science and Technology Daily
 
[

], 29 September 2009, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20200624195156/http://webcache,2024-03-11 Chinese Nuclear Command and Control.pdf,
,googleusercontent,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/search?q=cache:swPjKvmM7YYJ:scitech,2024-03-11 Chinese Nuclear Command and Control.pdf,
,people,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"c
om",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/
GB/25509/56813/167036/167207/10137357",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html+&cd=11&hl=en&ct=clnk&gl=uk&client=firefox
-
b
-
1
-
d",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"202
 

NPIC
, December 1979, Declassified May 
2010",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"203
 



 
CIA
, 13 January 1978
,
 
Declassified 28 June 2005
, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP83B00100R000100030034
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"204
 

N#
], 
Xinhua
, 9 November 2015, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,xinhuanet,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/politics/2015
-
11/09/c_128409165",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"205
 

Defense Group, Inc",2024-03-11 Chinese Nuclear Command and Control.pdf,
,", 2015
, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,airuniversity,2024-03-11 Chinese Nuclear Command and Control.pdf,
,af,2024-03-11 Chinese Nuclear Command and Control.pdf,
,edu/Portals/10/CASI/Books/PLA_as_Organization_v2,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf?ver=2018
-
07
-
27
-
092912
-
833",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"206
 

-(ˇ×LeM'

Measurement & Control Technology
 
[
#{ˇ×˘°˛_
], May 2020,  
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20200821134543/http://tow,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cnki,2024-03-11 Chinese Nuclear Command and Control.pdf,
,net/kcms/detail/detail,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"aspx?filename=IKJS202005021&dbcode=CRJT_CJF
D&dbn
ame=CRJT_CJFDTOTAL&v=

st




 



Korla Development Zone
 
[

], 31 July 2018, 
https://read01",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/zh
-
my/4DRN323",2024-03-11 Chinese Nuclear Command and Control.pdf,
,html#,2024-03-11 Chinese Nuclear Command and Control.pdf,
,XWBGOFApBN0,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"207
 

Arms Control Wonk
, 26 March 2015
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,armscontrolwonk,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/archive/605030/the
-
korla
-
missile
-
test
-
complex
-
revisited/",2024-03-11 Chinese Nuclear Command and Control.pdf,
,";
 

G˘LOF…D˜/j
], 
China Bidding 
Network
 
[
˚7˘Å˚75†
], 28 March 2019, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cecbid,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/vip/detail/937,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"208
 

F9


kknews
, 8 June 2018, 
https://kknews",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cc/zh
-
cn/news/on6833p",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html


Añ
], 
Planning Bureau of Pingliang City, Gansu Province
 
[

], 19 September 2016, 
http://clever100",2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/list,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"asp
-
ID=1308&Page=2",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm

L¦+'
], 
Information Network of the PLA on Procurement of Weapons and Equipment
 
[

], 8 May 2020, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20200810171505/http://webcache,2024-03-11 Chinese Nuclear Command and Control.pdf,
,googleusercontent,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/search?q=cache:SIqq_cqGzWEJ:www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,weain,2024-03-11 Chinese Nuclear Command and Control.pdf,
,mil,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn
/cggg/
jdgg/1258749261523714049",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"shtml&client=firefox
-
b
-
1
-
d&hl=en&gl=ca&strip=1&vwsrc=0",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"209
 


], 
Jiamusi Daily
 
[

], 13 September 2018, newspaper",2024-03-11 Chinese Nuclear Command and Control.pdf,
,dbw,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/jmsrb/20180913/152939,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"210
 

Project 2049 
Institute
, 25 September 2018",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://project2049,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"net/wp
-
content/uploads/2018/09/180925_PLA_SSF_Leadership
-
and
-
Structure_Stokes_Burton",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"211
 

-
 


Apple Pay

 
-
 
AîK&>|

China Construction 
Bank
 
[
>|
], accessed August 2020, 
www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,ccb,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/zj/share/fhgg/20160225_1456363875/20160225093423750088,2024-03-11 Chinese Nuclear Command and Control.pdf,
,xlsx,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"212
 

L˚NÈ
], 
2006 Aerospace Measurement and 
Control Technology Seminar
 
[2006
ˇ×˘°˛_
], 2006, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,airitilibrary,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/Publication/alDetailedMesh?docid=6214334
; 

Journal of Geomatics Science and Technology
, 2010, 
https://gb",2024-03-11 Chinese Nuclear Command and Control.pdf,
,oversea,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cnki,2024-03-11 Chinese Nuclear Command and Control.pdf,
,net/KCMS/detail/detail,2024-03-11 Chinese Nuclear Command and Control.pdf,
,aspx?filename=JFJC201004011&dbcode=CJFD&dbname=CJFD2010,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"r Reconnaissance 

Project 2049 Institute
, 11 November 2011, 
https://project2049",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"net/wp
-
content/uploads/2018/05/pla_third_department_sigint_cyber_stokes_lin_hsiao",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"In addition, a cyber
-

: 

CrowdStrike,
 
2 May 2014, 
https://cdn0",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"vox
-
cdn",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/assets/4589853/crowdstrike
-
intelligence
-
report
-
putter
-
panda",2024-03-11 Chinese Nuclear Command and Control.pdf,
,original,2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"213
 

 




Shandong Double Support News
 
[

], 31 July 2018, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,sdsywang,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/sy02/2018
-
07
-
31/1020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"214
  
Identification of 95921 and the LPAR as being part of Base 37 is based on similar function and location, and also the former 
Political 
Commissar of this unit (Zou Zuxiong [
Fé/ƒLô
]) sharing the same name as the current Base 37 Political Commissar (timeline appears to match as 
well)",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
81
 
 
215
 
Huang Guozhi [

]

-
band long
-
range early
-
warning radar launched, the 


P
0;
N´AŒM'Eî˛$˛9
]
, 
The Paper
, 6 November 2017",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,thepaper,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/newsDetail_forward_1849339
 
216
 
 

-

[
(xK*D˜(Z˘H+ŁN´AŒ-(
ˇ×LeM'Eî
(

)], 
Observer
 
[

], 7 August 2015
, 
https://mil",2024-03-11 Chinese Nuclear Command and Control.pdf,
,sina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/zgjq/2015
-
08
-
07/detail
-
ifxftkpv6896830",2024-03-11 Chinese Nuclear Command and Control.pdf,
,d,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html
 
217
""JY
-
27 'Wide Mat',"" 
RadarTutorial",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"edu
, Accessed November 2020
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,radartutorial,2024-03-11 Chinese Nuclear Command and Control.pdf,
,eu/19,2024-03-11 Chinese Nuclear Command and Control.pdf,
,kartei/02,2024-03-11 Chinese Nuclear Command and Control.pdf,
,surv/karte027,2024-03-11 Chinese Nuclear Command and Control.pdf,
,en,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"218

-
8B,"" 
RadarTutorial",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"edu
, Accessed November 2020
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,radartutorial,2024-03-11 Chinese Nuclear Command and Control.pdf,
,eu/19,2024-03-11 Chinese Nuclear Command and Control.pdf,
,kartei/02,2024-03-11 Chinese Nuclear Command and Control.pdf,
,surv/karte065,2024-03-11 Chinese Nuclear Command and Control.pdf,
,en,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"219
 
See for example Dong Jialong [
L¶
], Li Guixiang [ 
˛~˚r/Ł
], Chen Hui [ 
LxE¹
], ""Operational Effectiveness Evaluation of Sky
-
Wave Over
-
the
-
Horizon Radar Based on Improved ADC Model"" [

ADC
 Q˙x7-Aô
], 
Radar Science and Technology
 
[


]
, 
2, 2017 http://cn",2024-03-11 Chinese Nuclear Command and Control.pdf,
,oversea,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cnki,2024-03-11 Chinese Nuclear Command and Control.pdf,
,net/KCMS/detail/detail,2024-03-11 Chinese Nuclear Command and Control.pdf,
,aspx?filename=LDKJ201702003&dbcode=CJFD&dbname=CJFD2017,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"220
 
See: ""Russia to set up continuous radar field to track cruise missiles,"" 
TASS
, 2 December 2019
,
 
https://tass",2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/defense/1094657,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"221
 
Wei Wenxiao 
[
L+˝…
]
 
et al",2024-03-11 Chinese Nuclear Command and Control.pdf,
,",
 



Jñ
 

 
Eø
 
!Ł
 

 

 
Cº


] 
Naval & Merchant Ships
 
[
Aö
], June 2019",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"20
-
26",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"222
 
Professor Yu Changjun [



], 
Harbin Institute of 
Technology
, Accessed November 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,http://homepage,2024-03-11 Chinese Nuclear Command and Control.pdf,
,hit,2024-03-11 Chinese Nuclear Command and Control.pdf,
,edu,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/yuchangjun
 
223
 

[

: 
AÙ#§LbM'Eî
], 
S&T Daily
, 9 January 
2019
,
 
http://m",2024-03-11 Chinese Nuclear Command and Control.pdf,
,xinhuanet,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/tech/2019
-
01/09/c_1123964231",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"224
 


 
225
 

[
˘A-1
2

], 
Heilongjiang Provincial People's Government
, 22 January 2019
, 
https://web",2024-03-11 Chinese Nuclear Command and Control.pdf,
,archive,2024-03-11 Chinese Nuclear Command and Control.pdf,
,org/web/20201130192712/https://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,hlj,2024-03-11 Chinese Nuclear Command and Control.pdf,
,gov,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/zwfb/system/2019/01/22/010892441,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"shtml
 
 
226
 


, 22 January 2019, 
 
227
  

Deweisi Electronic Technology Co",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Ltd

 
[
˘°˛_˛9
] [
D˜
], 
Wuhan University
, 10 March 2009
,
 
https://news",2024-03-11 Chinese Nuclear Command and Control.pdf,
,whu,2024-03-11 Chinese Nuclear Command and Control.pdf,
,edu,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/info/1002/28756,2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"228
 

-
air, anti
-
missile, anti
-
ship, and anti
-

[
M'Eî/”
 
Lb0ªDÛ˚g˚g
2îFJ
], 
Sina
, 1 September 2019
,
 
https://k",2024-03-11 Chinese Nuclear Command and Control.pdf,
,sina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/article_1854070075_6e82dd3b00100cj0p,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"229
 

[
M'Eîˇ/
800


], 
Reference News
, 14 January 2019
, 
https://news",2024-03-11 Chinese Nuclear Command and Control.pdf,
,sina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/gn/2019
-
01
-
14/detail
-
ihqfskcn7054368",2024-03-11 Chinese Nuclear Command and Control.pdf,
,d,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"230
 
For more on these radars see, J",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Michael Dahm, ""In
-
depth: Subi Reef Counter Stealth Radar,"" 
Johns Hopkins Applied Physics Laboratory
, 
August 2020, https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,jhuapl,2024-03-11 Chinese Nuclear Command and Control.pdf,
,edu/Content/documents/InDepthSubiReefCounterStealthRadar,2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"231
 

[

34
˘p!n2î
], 
Xinhua
, 21 June 2017
, 
https://k",2024-03-11 Chinese Nuclear Command and Control.pdf,
,sina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/article_2810373291_a782e4ab034004wpw,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"232
 

-
based Infrared Early Warning Satellites 
-
 


 




S&T Daily
, 7 
February 2018, 
http://digitalpaper",2024-03-11 Chinese Nuclear Command and Control.pdf,
,stdaily,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/http_www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,kjrb,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/kjrb/html/2018
-
02/07/content_388170",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm?div=
-
1
; Other reporting indicates 

they detect the 


 
M™8`8i
], 
Ordnance Technology
 
[

], 12 June 2020, 
https://3g",2024-03-11 Chinese Nuclear Command and Control.pdf,
,china,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/mili/wuqi/37564211,2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"233
 

-
1?


, Accessed May 2021
,
 
https://space",2024-03-11 Chinese Nuclear Command and Control.pdf,
,skyrocket,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"de/doc_sdat/tjs
-
2",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"htm
;  Stephen Clark, 
""China launches military satellite toward geostationary orbit,"" 
Spaceflightnow
, 7 February 2021
,
 
https://spaceflightnow",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/2021/02/07/china
-
launches
-
military
-
satellite
-
toward
-
geostationary
-
orbit/",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"234
 
See for example
:
 
Zhang Hongxing [


CN107529363B
: 
A small deep cold loop heat pipe

 
[
1Ñ
],  
Beijing Space 
Vehicle General Design Department
, Filed 2008
-
08
-
25
, 
Granted 2013
-
07
-
24
,
 
https://patents",2024-03-11 Chinese Nuclear Command and Control.pdf,
,google,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/patent/CN107529363B/
;
 
Pan Zhongshi 
[


CN110567589A
:
 
A multi
-
spectrum and multi
-
line detector system for detecting and identifying moving targets [

-˚˚7ˇÒ#{ˇÒ#{
],  
Beijing Space Vehicle General Design Department
, Filed 2019
-
09
-
11, Published 2019
-
12
-
13, 
https://patentimages",2024-03-11 Chinese Nuclear Command and Control.pdf,
,storage,2024-03-11 Chinese Nuclear Command and Control.pdf,
,googleapis,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/ad/06/be/2818d4f940d3c7/CN110567589A,2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"235
 
Sandra Erwin, ""U",2024-03-11 Chinese Nuclear Command and Control.pdf,
,S,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"would need a mega
-

Space
 
News
, 8 August 2018
, 
https://spacenews",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/u
-
s
-
would
-
need
-
a
-
mega
-
constellation
-
to
-
counter
-
chinas
-
hypersonic
-
weapons/",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"236
 


Interview with Li Deren, Academician of Chinese Academy of Sciences 
and Chinese Academy of Engineering"" [
?ò#{7A


], 
Chinese Society 
for Geodesy Photogrammetry and Cartography 
[

], 4 November 2020
,
 
https://mp",2024-03-11 Chinese Nuclear Command and Control.pdf,
,weixin,2024-03-11 Chinese Nuclear Command and Control.pdf,
,qq,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/s/
-
x7Du8uW
-
KOJwjA
-
0
-
kGxw",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"237
 
""The secrets of the Chinese Navy's Observational troops: Always be vigilant and keep your eyes open"" [
?±AŒ

]
, 
China Youth Daily
, 6 December 2004
,
 
https://mil",2024-03-11 Chinese Nuclear Command and Control.pdf,
,news,2024-03-11 Chinese Nuclear Command and Control.pdf,
,sina,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/2004
-
12
-
06/0913248961",2024-03-11 Chinese Nuclear Command and Control.pdf,
,html,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"238
 
Pan Di [

], ""Having been in the navy for decades, 19 white uniforms sailed with the ship for the first time"" [

 
19
#ı8á
8`D?#ı
], 
PLA Daily
, 3 December 2019, 
http://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,81,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"cn/bzzj/2019
-
12/03/content_9688029",2024-03-11 Chinese Nuclear Command and Control.pdf,
,htm,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"239
 
""Sailors of high mountains measure the magnificent rivers and mountains with their feet and praise the beautiful motherland w
ith songs
,
"" [


 

 
+X!|C”
]
 
QQ News
, 6 October 2019, 
https://new",2024-03-11 Chinese Nuclear Command and Control.pdf,
,qq,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/rain/a/20191006A05ZVH00,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"240
 
""Sailors of high mountains measure the magnificent rivers and mountains with their feet and praise the beautiful motherland w
ith songs
,
"" 
QQ 
News
, 6 October 2019, 
https://new",2024-03-11 Chinese Nuclear Command and Control.pdf,
,qq,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/rain/a/20191006A05ZVH00,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"241
 
Wu Yuanping [

], Zhao Xinli [

], Zhao Jun [

], Eds",2024-03-11 Chinese Nuclear Command and Control.pdf,
,",
 

Research on Outline and Development of New China's Defense S&T

 
[",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"D0¦
], 
National Defense Industry Press
 
[
/n
], 2006, 250",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"242
 

[
#qEœK¯
], 
PLA Life Magazine
 
[

], 8 August 2018
, 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,yidianzixun,2024-03-11 Chinese Nuclear Command and Control.pdf,
,com/article/0Jk3J3fb,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"C
HINA 
A
EROSPACE 
S
TUDIES 
I
NSTITUTE
 
82
 
 
243
 

#qEœK¯
], 
PLA Life Magazine
 
[

], 8 August 2018",2024-03-11 Chinese Nuclear Command and Control.pdf,
,https://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,yidianzixun,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"com/article/0Jk3J3fb
;
 
244
 
Wu Yuanping [

], Zhao Xinli [

], Zhao Jun [

], Eds",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Research on Outline and Development of New China's Defense S&T 
System
,

 
, 252
 
245
 
Wu Yuanping and Zhao Xinli, 
252",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"246
 

u


The Jamestown 
Foundation
, 
October 2017
,
 
https://jamestown",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"org/wp
-
content/uploads/2017/10/Building
-
Strategic
-
Missile
-
Force_Final",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
, 8
 
247
 

Right
-
Sizing
 


 
(
Strategic Studies Institute
:
 
September 2007
)
, 212",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"248
 
Larry M",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"Wortzel, 213",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"249
 
""China's Plans for Modernizing Telecommunications"" 
CIA
, Declassified March 2011
,
 
March 1985
,
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/readingroom/docs/CIA
-
RDP04T00447R000100610001
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"pdf
, 4, 8",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"250
 
Ma Xiu, ""PLA Rocket Force organization",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"251
 
Ma Xiu, ""PLA Rocket Force organization",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"252
 
Ma Xiu, ""PLA Rocket Force 
organization",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"253
 

[


Jñˇ#


]
,
 
Rocket Force News
, 10 February 2017; 

3W

]
 
Rocket Force 
News
, 1 September 2017",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"254
 

 
255
 

Practice strong command skills! A certain department of the Strategic Support Force conducts a comprehensive mobile communica
tion 
exercise""
 
[
4óˇ7ˇU
 
˘°7-
 
˘H+Ł˙_%D4ó
]
,
 
CCTV 7
, 13 October 2020",2024-03-11 Chinese Nuclear Command and Control.pdf,
,http://www,2024-03-11 Chinese Nuclear Command and Control.pdf,
,js7tv,2024-03-11 Chinese Nuclear Command and Control.pdf,
,cn/pic/202010_231609,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"html 
 
256
 
Image source: PLA Daily",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"257
 
Rocket Force News
, 
1 September 2017",2024-03-11 Chinese Nuclear Command and Control.pdf,
,"258
 
""China's Plans for Modernizing Telecommunications
,
"" 
CIA
, March 1985
, Declassified March 2011, 
 
https://www",2024-03-11 Chinese Nuclear Command and Control.pdf,
,cia,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"gov/library/readingroom/docs/CIA
-
RDP04T00447R000100610001
-
6",2024-03-11 Chinese Nuclear Command and Control.pdf,
,pdf,2024-03-11 Chinese Nuclear Command and Control.pdf,
,"259
 

Military and Security Developments Involving the People's Republic of China 2020,
 
Office of 
the Secretary of Defense
, 2020, 
https://media",2024-03-11 Chinese Nuclear Command and Control.pdf,
